1,55054-BX - Standard Heavy Duty Series,"Standard Heavy Duty Switches Datasheet
14,0299040. - MAXI 32V Series,"MAXI 32V Series Datasheet
Disclaimer Notice
This 40 A MAXITM Slo-Blo® fuse employs diffusion pill technology to provide predictable time-delayed performance. The automotive blade fuse also ensures low heat dissipation.
Features
Time-delayed
Orange housing indicates 40 A rating
Net weight 5.7 g ±5 %
Complies with SAE J1888, SAE 2576, and ISO 8820-3:2002(E)
UL Recognized
Benefits
See-through housing makes it easy to see when fuse blows
High-contrast “40” stamp aids identification",https://cdn2.webdamdb.com/1280_cMkydvlDv202ghGK.jpg?1637698131?w=234,"https://www.littelfuse.com/media?resourcetype=certification&itemid=d984b9de-bf3c-4269-938c-c5d04c77f542&filename=ur-jfhr2-e71611-20201112, https://www.littelfuse.com/~/media/files/littelfuse/technical-resources/documents/global-quality-certifications/north-america/piedras/2024-02-17_iatf-16949-piedras-negras-mexico_revised-march-2022.pdf, https://www.littelfuse.com/~/media/files/littelfuse/technical-resources/documents/global-quality-certifications/north-america/piedras/2024-02-14_iso-14001-2015_piedras-negras-mexico.pdf, https://www.littelfuse.com/media?resourcetype=time-current-curves&itemid=3713c2f0-d382-4176-bc2a-534955fa0679&filename=littelfuse-fuse-299-time-curve, https://www.littelfuse.com/media?resourcetype=datasheets&itemid=68b8bbe8-3e51-4c7b-bbda-3c71667f75f3&filename=littelfuse-maxi32v-datasheet, https://www.littelfuse.com/media?resourcetype=3d-model&itemid=b1370b77-6d84-472b-bc93-cad4c394e8f6&filename=3d-model-0299000-maxi.stp, https://cdn2.webdamdb.com/1280_cqgCuyNaqt01IZVB.jpg?1667943462, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
15,0287004._ - ATOF Series,"Disclaimer Notice
This 4 A ATOF® 32V automotive blade fuses replaced an obsolete ATO Series 257 fuse with the same ampere rating. Automakers around the world consider ATOF fuses standard equipment for protecting low-voltage circuits.
Features
Fast-acting
Pink housing indicates 4 A rating
Tin-plated terminals
Net weight 1.4 g ±5 %
Benefits
High-contrast ampere stamp aids identification
See-through housing makes it easier to see when fuse blows
Checkpoints on top permit measuring resistance without removing fuse",https://cdn2.webdamdb.com/1280_EDf6ck7xXr92.jpg?1608045451?w=234,
16,0287005._ - ATOF Series,"Disclaimer Notice
This 5 A ATOF® 32V automotive blade fuses replaced an obsolete ATO Series 257 fuse with the same ampere rating. Automakers around the world consider ATOF fuses standard equipment for protecting low-voltage circuits.
Features
Fast-acting
Tan housing indicates 5 A rating
Tin-plated terminals
Net weight 1.4 g ±5 %
Benefits
High-contrast ampere stamp aids identification
See-through housing makes it easier to see when fuse blows
Checkpoints on top permit measuring resistance without removing fuse",https://cdn2.webdamdb.com/1280_EDf6ck7xXr92.jpg?1608045451?w=234,
17,028707.5_ - ATOF Series,"Disclaimer Notice
ATOF® automotive blade fuses were developed to take the place of obsolete ATO Series 257 fuses. Automakers consider ATOF fuses standard equipment for protecting low-voltage circuits.",https://cdn2.webdamdb.com/1280_QgXqQukt5Bp81E7e.jpg?1663888621?w=234,"https://www.littelfuse.com/media?resourcetype=3d-model&itemid=e7af706b-e38a-44a5-8190-0568e79a3b7d&filename=3d-model-0287000-pxs-pxcn-ato-atof.stp, https://cdn2.webdamdb.com/1280_omkyvysJSM01HRux.jpg?1667942587, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
18,0327010 - MICRO2 Series,"MICRO2 Blade Fuse 32V Data Sheet
The MICRO2 Fuse is the new standard for vehicle circuit protection. Its sub-miniature design meets the need for more circuits to be protected while utilizing less space and its ability to cope with high temperatures in adverse environments makes the MICRO2 Fuse the recommended choice for protection.",https://www.littelfuse.com/~/media/images/products/fuses/passenger-car-and-commercial-vehicle/blade-fuses/littelfuse-blade-micro2icon.jpg?w=234,"https://www.littelfuse.com/media?resourcetype=datasheets&itemid=406d8cbe-e690-4ea9-a463-b56ccffe1db1&filename=littelfuse-micro2-datasheet, https://www.littelfuse.com/media?resourcetype=3d-model&itemid=a4dbaa06-b17d-4c13-b76a-796b4bc14d3a&filename=3d-model-0327000-micro2.stp, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
19,0327015 - MICRO2 Series,"MICRO2 Blade Fuse 32V Data Sheet
The MICRO2 Fuse is the new standard for vehicle circuit protection. Its sub-miniature design meets the need for more circuits to be protected while utilizing less space and its ability to cope with high temperatures in adverse environments makes the MICRO2 Fuse the recommended choice for protection.",https://www.littelfuse.com/~/media/images/products/fuses/passenger-car-and-commercial-vehicle/blade-fuses/littelfuse-blade-micro2icon.jpg?w=234,"https://www.littelfuse.com/media?resourcetype=datasheets&itemid=406d8cbe-e690-4ea9-a463-b56ccffe1db1&filename=littelfuse-micro2-datasheet, https://www.littelfuse.com/media?resourcetype=3d-model&itemid=a4dbaa06-b17d-4c13-b76a-796b4bc14d3a&filename=3d-model-0327000-micro2.stp, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
20,0327020 - MICRO2 Series,"MICRO2 Blade Fuse 32V Data Sheet
The MICRO2 Fuse is the new standard for vehicle circuit protection. Its sub-miniature design meets the need for more circuits to be protected while utilizing less space and its ability to cope with high temperatures in adverse environments makes the MICRO2 Fuse the recommended choice for protection.",https://www.littelfuse.com/~/media/images/products/fuses/passenger-car-and-commercial-vehicle/blade-fuses/littelfuse-blade-micro2icon.jpg?w=234,"https://www.littelfuse.com/media?resourcetype=datasheets&itemid=406d8cbe-e690-4ea9-a463-b56ccffe1db1&filename=littelfuse-micro2-datasheet, https://www.littelfuse.com/media?resourcetype=3d-model&itemid=a4dbaa06-b17d-4c13-b76a-796b4bc14d3a&filename=3d-model-0327000-micro2.stp, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
21,0327030 - MICRO2 Series,"MICRO2 Blade Fuse 32V Data Sheet
The MICRO2 Fuse is the new standard for vehicle circuit protection. Its sub-miniature design meets the need for more circuits to be protected while utilizing less space and its ability to cope with high temperatures in adverse environments makes the MICRO2 Fuse the recommended choice for protection.",https://www.littelfuse.com/~/media/images/products/fuses/passenger-car-and-commercial-vehicle/blade-fuses/littelfuse-blade-micro2icon.jpg?w=234,"https://www.littelfuse.com/media?resourcetype=datasheets&itemid=406d8cbe-e690-4ea9-a463-b56ccffe1db1&filename=littelfuse-micro2-datasheet, https://www.littelfuse.com/media?resourcetype=3d-model&itemid=a4dbaa06-b17d-4c13-b76a-796b4bc14d3a&filename=3d-model-0327000-micro2.stp, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
22,0327005. - MICRO2 Series,"MICRO2 Blade Fuse 32V Data Sheet
The MICRO2 Fuse is the new standard for vehicle circuit protection. Its sub-miniature design meets the need for more circuits to be protected while utilizing less space and its ability to cope with high temperatures in adverse environments makes the MICRO2 Fuse the recommended choice for protection.",https://www.littelfuse.com/~/media/images/products/fuses/passenger-car-and-commercial-vehicle/blade-fuses/littelfuse-blade-micro2icon.jpg?w=234,"https://www.littelfuse.com/media?resourcetype=datasheets&itemid=406d8cbe-e690-4ea9-a463-b56ccffe1db1&filename=littelfuse-micro2-datasheet, https://www.littelfuse.com/media?resourcetype=3d-model&itemid=a4dbaa06-b17d-4c13-b76a-796b4bc14d3a&filename=3d-model-0327000-micro2.stp, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
23,0337010 - Micro3 Series,"Littelfuse_Datasheet_337_Micro3
The MICRO3TM Fuse is the new standard for vehicle circuit protection. The MICRO3TM Fuse has 3 terminals and 2 fuse elements with a common center terminal. Its sub-miniature design meets the need for more circuits to be protected while utilizing less space and its ability to cope with high temperatures in adverse environments
makes the MICRO3TM Fuse the recommended choice for protection.",https://www.littelfuse.com/~/media/images/products/fuses/passenger-car-and-commercial-vehicle/blade-fuses/littelfuse-blade-micro3icon.jpg?w=234,"https://www.littelfuse.com/media?resourcetype=datasheets&itemid=a65b4c69-57d2-42b8-8c9b-13c982b9f65a&filename=littelfuse-datasheet-337-micro3-r2.1, https://www.littelfuse.com/media?resourcetype=3d-model&itemid=ef7c2c51-71b6-4463-ab3f-db44fb6ba463&filename=3d-model-0337000-micro3.stp, https://cdn2.webdamdb.com/1280_2O35VAYR9mZ04gXG.jpg?1667943750, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
24,0337015 - Micro3 Series,"Littelfuse_Datasheet_337_Micro3
The MICRO3TM Fuse is the new standard for vehicle circuit protection. The MICRO3TM Fuse has 3 terminals and 2 fuse elements with a common center terminal. Its sub-miniature design meets the need for more circuits to be protected while utilizing less space and its ability to cope with high temperatures in adverse environments
makes the MICRO3TM Fuse the recommended choice for protection.",https://www.littelfuse.com/~/media/images/products/fuses/passenger-car-and-commercial-vehicle/blade-fuses/littelfuse-blade-micro3icon.jpg?w=234,"https://www.littelfuse.com/media?resourcetype=datasheets&itemid=a65b4c69-57d2-42b8-8c9b-13c982b9f65a&filename=littelfuse-datasheet-337-micro3-r2.1, https://www.littelfuse.com/media?resourcetype=3d-model&itemid=ef7c2c51-71b6-4463-ab3f-db44fb6ba463&filename=3d-model-0337000-micro3.stp, https://cdn2.webdamdb.com/1280_2O35VAYR9mZ04gXG.jpg?1667943750, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
25,0337005 - Micro3 Series,"Littelfuse_Datasheet_337_Micro3
The MICRO3TM Fuse is the new standard for vehicle circuit protection. The MICRO3TM Fuse has 3 terminals and 2 fuse elements with a common center terminal. Its sub-miniature design meets the need for more circuits to be protected while utilizing less space and its ability to cope with high temperatures in adverse environments
makes the MICRO3TM Fuse the recommended choice for protection.",https://www.littelfuse.com/~/media/images/products/fuses/passenger-car-and-commercial-vehicle/blade-fuses/littelfuse-blade-micro3icon.jpg?w=234,"https://www.littelfuse.com/media?resourcetype=datasheets&itemid=a65b4c69-57d2-42b8-8c9b-13c982b9f65a&filename=littelfuse-datasheet-337-micro3-r2.1, https://www.littelfuse.com/media?resourcetype=3d-model&itemid=ef7c2c51-71b6-4463-ab3f-db44fb6ba463&filename=3d-model-0337000-micro3.stp, https://cdn2.webdamdb.com/1280_2O35VAYR9mZ04gXG.jpg?1667943750, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
26,033707.5 - Micro3 Series,"Littelfuse_Datasheet_337_Micro3
The MICRO3TM Fuse is the new standard for vehicle circuit protection. The MICRO3TM Fuse has 3 terminals and 2 fuse elements with a common center terminal. Its sub-miniature design meets the need for more circuits to be protected while utilizing less space and its ability to cope with high temperatures in adverse environments
makes the MICRO3TM Fuse the recommended choice for protection.",https://www.littelfuse.com/~/media/images/products/fuses/passenger-car-and-commercial-vehicle/blade-fuses/littelfuse-blade-micro3icon.jpg?w=234,"https://www.littelfuse.com/media?resourcetype=datasheets&itemid=a65b4c69-57d2-42b8-8c9b-13c982b9f65a&filename=littelfuse-datasheet-337-micro3-r2.1, https://www.littelfuse.com/media?resourcetype=3d-model&itemid=ef7c2c51-71b6-4463-ab3f-db44fb6ba463&filename=3d-model-0337000-micro3.stp, https://cdn2.webdamdb.com/1280_2O35VAYR9mZ04gXG.jpg?1667943750, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=ebdcf620-e584-4ea7-a982-d7f9b0ca97ba&filename=2024-02-17-iatf-16949-piedras-negras-mexico-revised-march-2022, https://www.littelfuse.com/media?resourcetype=plant-certifications&itemid=65ac7813-1dec-4cee-b012-d408ad66aa5d&filename=2024-02-14-iso-14001-2015-piedras-negras-mexico"
27,55020-04 - Standard Heavy Duty Series,"Standard Heavy Duty Switches Datasheet
Disclaimer Notice
Littelfuse Toggle Switches are designed for universal applications within harsh environments. Their mounting, body, and actuator features are designed for ease-of-use and extended product lifecycle. The Standard Heavy Duty Toggle Switch Series is our most robust series of toggle switches, available in several configurations of actuators and circuitries.
Specifications Overview
Mounting: Nickel Plated Brass Face Nut through 15/32 (11.90mm) Panel Hole
Part Number 5520: Black Finished Face Nut
Voltage Ratings: 10A at 36V DC
15A at 24V DC
25A at 12V DC",https://cdn2.webdamdb.com/1280_gKSjqsEgev42.jpg?1637632286?w=234,"https://www.littelfuse.com/media?resourcetype=2d-prints&itemid=6f64ff0e-ba2f-40e2-b432-fbee06f8911e&filename=55020-04(a), https://www.littelfuse.com/media?resourcetype=datasheets&itemid=88c775a5-92fd-438c-8b43-1844d979f3c7&filename=littelfuse-switches-standard-heavy-duty-switches-datasheet, https://www.littelfuse.com/media?resourcetype=spotlights&itemid=dc0da780-421d-4415-adda-f06596678194&filename=bp-packaging-flyer"
28,9216-03-BX - Heavy Duty Push-Button Switches Series,"35A Heavy-Duty Push-Button Switches Datasheet
Disclaimer Notice
Littelfuse Heavy Duty Normally Open Push Button Switches are push to operate and will spring return to 'Off' position. They have a cylindrical diecast body with 5/8""-32 mounting stem. These normally open switches are impact resistant, designed to prevent accidental actuation, include two screw terminals, and have an O-Ring seal in the mounting stem.",https://cdn2.webdamdb.com/1280_cFIvik3RWni0.jpg?1637632286?w=234,"https://www.littelfuse.com/media?resourcetype=2d-prints&itemid=5255104c-8441-428e-93fb-8934b7fcfaf6&filename=9216-03(j), https://www.littelfuse.com/media?resourcetype=datasheets&itemid=c737011b-904d-4cff-b5dd-e93e6a268744&filename=littelfuse-switches-35a-norm-open-push-button-datasheet"
29,0298150. - MEGA® 32V Series,"MEGA 32V Series Data Sheet
Disclaimer Notice
